labels,Lat,Lon,number_of_people/month,number_of_people/day_average,month,day_name,hour
4,40.714880392156864,-73.96218039215684,35,8,5.0,Wednesday,18.0
0,40.7463416766947,-73.98659853590067,4986,1246,5.0,Wednesday,19.0
1,40.64526092715232,-73.78397483443712,151,37,5.0,Wednesday,19.0
2,40.771880769230755,-73.86837846153844,130,32,5.0,Wednesday,19.0
3,40.71712499999999,-73.95853181818183,76,19,5.0,Wednesday,19.0
4,40.69705394736844,-73.98934473684211,44,11,5.0,Wednesday,19.0
0,40.74618689516123,-73.98773415322584,4960,1240,5.0,Wednesday,20.0
1,40.71646847826087,-73.95915217391307,130,32,5.0,Wednesday,20.0
2,40.645613076923084,-73.78342076923076,127,31,5.0,Wednesday,20.0
3,40.75692424242425,-73.84458181818181,102,25,5.0,Wednesday,20.0
4,40.77201496062994,-73.8686511811024,92,23,5.0,Wednesday,20.0
5,40.69445392156863,-73.99125882352944,33,8,5.0,Wednesday,20.0
0,40.744472607329726,-73.98992967539269,4775,1193,5.0,Wednesday,21.0
1,40.68256885245901,-73.9867581967213,175,43,5.0,Wednesday,21.0
2,40.645281714285744,-73.78267828571425,122,30,5.0,Wednesday,21.0
3,40.71660379746834,-73.95737341772154,96,24,5.0,Wednesday,21.0
4,40.75647272727272,-73.84506060606063,79,19,5.0,Wednesday,21.0
5,40.77151249999999,-73.86803750000004,44,11,5.0,Wednesday,21.0
6,40.70184516129032,-73.99026451612903,33,8,5.0,Wednesday,21.0
7,40.691259090909085,-74.17986818181818,31,7,5.0,Wednesday,21.0
0,40.742719427402825,-73.99114103612828,2934,733,5.0,Wednesday,22.0
1,40.715854320987646,-73.95723456790122,155,38,5.0,Wednesday,22.0
2,40.64593741935487,-73.78313096774194,96,24,5.0,Wednesday,22.0
3,40.772357291666665,-73.86928333333333,81,20,5.0,Wednesday,22.0
4,40.691712195121944,-74.17906829268294,41,10,5.0,Wednesday,22.0
0,40.74173378186969,-73.99158080736547,1412,353,5.0,Wednesday,23.0
1,40.64519999999999,-73.78474369747897,119,29,5.0,Wednesday,23.0
2,40.7158552238806,-73.9585343283582,67,16,5.0,Wednesday,23.0
3,40.691599999999994,-74.1796564102564,39,9,5.0,Wednesday,23.0
0,40.74116712619302,-73.9918,943,188,5.0,Thursday,0.0
1,40.64626666666664,-73.78373846153848,78,15,5.0,Thursday,0.0
2,40.69215897435896,-74.17945384615383,39,7,5.0,Thursday,0.0
3,40.717150000000004,-73.95692187499999,32,6,5.0,Thursday,0.0
0,40.74214422110554,-73.99226633165833,597,119,5.0,Thursday,1.0
0,40.74960731707317,-73.99315783972126,287,57,5.0,Thursday,2.0
1,40.725502,-73.99229599999998,50,10,5.0,Thursday,2.0
0,40.7422922746781,-73.99223862660942,466,93,5.0,Thursday,3.0
0,40.741577822580595,-73.99169166666674,744,148,5.0,Thursday,4.0
1,40.77409230769231,-73.95627230769232,65,13,5.0,Thursday,4.0
2,40.64575384615386,-73.78108461538461,39,7,5.0,Thursday,4.0
0,40.747984675014884,-73.98539302325595,1677,335,5.0,Thursday,5.0
1,40.71498723404255,-73.95818085106384,94,18,5.0,Thursday,5.0
2,40.64540000000001,-73.78309333333333,60,12,5.0,Thursday,5.0
3,40.69084827586207,-73.99046379310344,58,11,5.0,Thursday,5.0
0,40.753517685866434,-73.9815070794216,3941,788,5.0,Thursday,6.0
1,40.69018725490196,-73.98410980392156,204,40,5.0,Thursday,6.0
2,40.645880281690175,-73.78351126760566,142,28,5.0,Thursday,6.0
3,40.71703178294575,-73.9569062015504,129,25,5.0,Thursday,6.0
0,40.753010206317335,-73.98176472521476,5477,1095,5.0,Thursday,7.0
1,40.687984334203655,-73.97866266318533,383,76,5.0,Thursday,7.0
2,40.645241860465084,-73.78301162790696,170,34,5.0,Thursday,7.0
3,40.717781176470595,-73.95594588235292,86,17,5.0,Thursday,7.0
4,40.7701625,-73.86540833333332,48,9,5.0,Thursday,7.0
0,40.75066040955642,-73.98293881304518,5274,1054,5.0,Thursday,8.0
1,40.77194999999999,-73.86870810810807,196,39,5.0,Thursday,8.0
2,40.69046571428573,-73.99102457142855,175,35,5.0,Thursday,8.0
3,40.718060204081624,-73.95277755102035,74,14,5.0,Thursday,8.0
4,40.689366153846144,-73.96656,65,13,5.0,Thursday,8.0
0,40.749865239912886,-73.98437835332612,3668,733,5.0,Thursday,9.0
1,40.77126931818181,-73.8675852272727,103,20,5.0,Thursday,9.0
2,40.71805000000002,-73.95821521739133,92,18,5.0,Thursday,9.0
3,40.69321262135921,-73.99065436893203,88,17,5.0,Thursday,9.0
0,40.748885923423465,-73.98500413851362,3552,710,5.0,Thursday,10.0
1,40.64557843137254,-73.7833117647059,84,16,5.0,Thursday,10.0
2,40.77168690476189,-73.86809285714288,71,14,5.0,Thursday,10.0
3,40.71644411764706,-73.96081764705883,68,13,5.0,Thursday,10.0
4,40.692453521126765,-73.99308169014088,51,10,5.0,Thursday,10.0
0,40.74799842611482,-73.98611521422328,3431,686,5.0,Thursday,11.0
1,40.77232179487178,-73.86927051282048,78,15,5.0,Thursday,11.0
2,40.695603896103904,-73.98877662337664,77,15,5.0,Thursday,11.0
3,40.71585454545454,-73.95999999999998,44,8,5.0,Thursday,11.0
4,40.64519473684211,-73.78254736842105,38,7,5.0,Thursday,11.0
5,40.69149714285713,-74.17952857142858,35,7,5.0,Thursday,11.0
0,40.74784050632912,-73.98619959723818,3476,695,5.0,Thursday,12.0
1,40.772087037037046,-73.86910740740741,108,21,5.0,Thursday,12.0
2,40.716581034482765,-73.95897931034482,69,13,5.0,Thursday,12.0
3,40.64501449275361,-73.78402753623189,68,13,5.0,Thursday,12.0
4,40.69736617647059,-73.99019852941176,58,11,5.0,Thursday,12.0
5,40.69223939393938,-74.17902727272728,33,6,5.0,Thursday,12.0
0,40.74805935362115,-73.98583701344637,4239,847,5.0,Thursday,13.0
1,40.77155000000002,-73.86823833333331,120,24,5.0,Thursday,13.0
2,40.69339285714286,-73.98889523809521,84,16,5.0,Thursday,13.0
3,40.64568028169014,-73.78445352112674,71,14,5.0,Thursday,13.0
4,40.693069767441855,-74.17882325581395,62,12,5.0,Thursday,13.0
5,40.718177419354845,-73.95769516129032,43,8,5.0,Thursday,13.0
0,40.74836952526803,-73.98518995022948,5224,1044,5.0,Thursday,14.0
1,40.64475227272731,-73.78368409090908,176,35,5.0,Thursday,14.0
2,40.77176238532111,-73.8683091743119,109,21,5.0,Thursday,14.0
3,40.69236153846153,-74.17915897435898,46,9,5.0,Thursday,14.0
4,40.89280256410257,-73.90193076923077,39,7,5.0,Thursday,14.0
5,40.7176205128205,-73.95891025641026,39,7,5.0,Thursday,14.0
6,40.6948347826087,-73.99018260869565,39,7,5.0,Thursday,14.0
0,40.74897224909322,-73.98514322853697,6616,1323,5.0,Thursday,15.0
1,40.64531250000003,-73.78371000000001,169,33,5.0,Thursday,15.0
2,40.771519526627245,-73.86780059171598,160,32,5.0,Thursday,15.0
3,40.793477049180346,-73.92575573770493,84,16,5.0,Thursday,15.0
4,40.691806557377035,-74.17953278688523,68,13,5.0,Thursday,15.0
5,40.69616785714286,-73.99011190476189,61,12,5.0,Thursday,15.0
6,40.71860588235294,-73.95860735294116,61,12,5.0,Thursday,15.0
0,40.74832091049365,-73.98562529578166,7776,1555,5.0,Thursday,16.0
1,40.6454143712575,-73.7839065868263,226,45,5.0,Thursday,16.0
2,40.71862280701755,-73.95862807017542,167,33,5.0,Thursday,16.0
3,40.69264489795918,-74.17917551020409,98,19,5.0,Thursday,16.0
4,40.77141637168142,-73.87060176991147,57,11,5.0,Thursday,16.0
5,40.79304250000001,-73.92606749999999,49,9,5.0,Thursday,16.0
6,40.69188673469388,-73.98902448979591,40,8,5.0,Thursday,16.0
0,40.747771173525045,-73.98604597213146,9186,1837,5.0,Thursday,17.0
1,40.645097647058826,-73.7848541176471,218,43,5.0,Thursday,17.0
2,40.77178394495414,-73.86834036697252,184,36,5.0,Thursday,17.0
3,40.691636507936515,-74.17973492063491,170,34,5.0,Thursday,17.0
4,40.69347282608696,-73.99019673913048,114,22,5.0,Thursday,17.0
5,40.71769385964914,-73.95723421052632,63,12,5.0,Thursday,17.0
6,40.772590476190466,-73.88576904761905,48,9,5.0,Thursday,17.0
7,40.79322432432433,-73.92604054054055,42,8,5.0,Thursday,17.0
8,40.807354166666684,-73.96129166666664,37,7,5.0,Thursday,17.0
9,40.67565625,-73.976446875,32,6,5.0,Thursday,17.0
10,40.694859375,-73.967703125,32,6,5.0,Thursday,17.0
0,40.74581268551259,-73.9862807538282,8490,1698,5.0,Thursday,18.0
1,40.645343386243425,-73.78373439153437,237,47,5.0,Thursday,18.0
2,40.71544210526317,-73.95865087719302,189,37,5.0,Thursday,18.0
3,40.69204843749999,-74.17900781249996,114,22,5.0,Thursday,18.0
4,40.7709911392405,-73.86693417721524,64,12,5.0,Thursday,18.0
5,40.79350731707317,-73.92611707317072,48,9,5.0,Thursday,18.0
6,40.772937500000005,-73.88571041666667,41,8,5.0,Thursday,18.0
0,40.74577090935421,-73.98694892846807,6906,1381,5.0,Thursday,19.0
1,40.77101041666667,-73.86720249999998,240,48,5.0,Thursday,19.0
2,40.71649090909091,-73.95850743801653,233,46,5.0,Thursday,19.0
3,40.645234334763984,-73.78384206008579,121,24,5.0,Thursday,19.0
4,40.69223389830507,-74.17929661016949,107,21,5.0,Thursday,19.0
5,40.79314897959184,-73.92562040816327,95,19,5.0,Thursday,19.0
6,40.77278541666666,-73.88571041666667,59,11,5.0,Thursday,19.0
7,40.696938317756995,-73.9890439252336,49,9,5.0,Thursday,19.0
8,40.67884210526316,-73.97741263157896,48,9,5.0,Thursday,19.0
0,40.744335558354415,-73.9878507416738,7146,1429,5.0,Thursday,20.0
1,40.772385714285726,-73.88585476190475,251,50,5.0,Thursday,20.0
2,40.77131354581676,-73.86732868525894,195,39,5.0,Thursday,20.0
3,40.64552512820515,-73.78415641025636,104,20,5.0,Thursday,20.0
4,40.71638749999998,-73.9584432692308,50,10,5.0,Thursday,20.0
5,40.79292941176471,-73.92568823529412,42,8,5.0,Thursday,20.0
6,40.69173399999999,-74.17935600000001,34,6,5.0,Thursday,20.0
0,40.744246781810666,-73.98975742814733,7411,1482,5.0,Thursday,21.0
1,40.71575542857142,-73.95800514285716,275,55,5.0,Thursday,21.0
2,40.77094780876494,-73.86664501992033,251,50,5.0,Thursday,21.0
3,40.693023529411754,-74.17899019607843,175,35,5.0,Thursday,21.0
4,40.64498554216869,-73.7837897590361,166,33,5.0,Thursday,21.0
5,40.68688654545456,-73.9843356363637,51,10,5.0,Thursday,21.0
6,40.808097727272724,-73.95140909090907,44,8,5.0,Thursday,21.0
7,40.75677750000001,-73.84493,40,8,5.0,Thursday,21.0
8,40.67827812499999,-74.01274999999997,32,6,5.0,Thursday,21.0
0,40.742684038055,-73.9912326814658,5676,1135,5.0,Thursday,22.0
1,40.716430541871944,-73.95619211822661,257,51,5.0,Thursday,22.0
2,40.77115097276268,-73.86702529182884,203,40,5.0,Thursday,22.0
3,40.69145714285714,-74.17954523809524,200,40,5.0,Thursday,22.0
4,40.69974347826086,-73.99057101449273,69,13,5.0,Thursday,22.0
5,40.64586900000003,-73.78319500000002,56,11,5.0,Thursday,22.0
6,40.681610714285696,-73.98869642857144,42,8,5.0,Thursday,22.0
0,40.740863807455696,-73.99190177343475,2763,552,5.0,Thursday,23.0
1,40.71698359375,-73.95714140625,220,44,5.0,Thursday,23.0
2,40.64550962566849,-73.78271283422458,187,37,5.0,Thursday,23.0
3,40.77180909090913,-73.86821227272733,128,25,5.0,Thursday,23.0
4,40.69278750000001,-74.17924374999998,64,12,5.0,Thursday,23.0
0,40.73960345588241,-73.99169198529421,1360,272,5.0,Friday,0.0
1,40.64578333333331,-73.7831342105263,114,22,5.0,Friday,0.0
2,40.71761891891891,-73.95688513513515,74,14,5.0,Friday,0.0
3,40.69218360655738,-74.17960163934426,61,12,5.0,Friday,0.0
0,40.7397212410501,-73.99285918854427,838,167,5.0,Friday,1.0
1,40.69035952380952,-74.18058095238094,42,8,5.0,Friday,1.0
0,40.74218821218071,-73.99203673870326,509,101,5.0,Friday,2.0
0,40.74080618238018,-73.99224265842358,647,129,5.0,Friday,3.0
0,40.74044875311723,-73.9918619700748,802,160,5.0,Friday,4.0
1,40.7740393939394,-73.95384848484846,33,6,5.0,Friday,4.0
2,40.6459375,-73.78134375,32,6,5.0,Friday,4.0
0,40.74543949771692,-73.98755730593601,1314,262,5.0,Friday,5.0
1,40.645602803738306,-73.78222056074763,107,21,5.0,Friday,5.0
2,40.714828000000004,-73.9559053333333,75,15,5.0,Friday,5.0
0,40.752236548536274,-73.98191164869029,3245,649,5.0,Friday,6.0
1,40.645641538461575,-73.78277076923074,149,29,5.0,Friday,6.0
2,40.69071103448278,-73.98952896551724,145,29,5.0,Friday,6.0
3,40.71736107382549,-73.95550671140937,130,26,5.0,Friday,6.0
4,40.67536785714286,-73.96877499999998,84,16,5.0,Friday,6.0
5,40.691663636363636,-73.96943636363638,22,4,5.0,Friday,6.0
0,40.74768401247377,-73.98208771309758,4810,962,5.0,Friday,7.0
1,40.71733785046731,-73.95554439252336,214,42,5.0,Friday,7.0
2,40.64553292682924,-73.78267804878044,82,16,5.0,Friday,7.0
3,40.770985294117644,-73.86637647058822,34,6,5.0,Friday,7.0
0,40.74852295201165,-73.98402445467774,4126,825,5.0,Friday,8.0
1,40.689578008298774,-73.98264813278008,241,48,5.0,Friday,8.0
2,40.7162038961039,-73.95366233766232,154,30,5.0,Friday,8.0
3,40.77138548387095,-73.8675112903226,62,12,5.0,Friday,8.0
0,40.748662661235535,-73.98491687033254,2946,589,5.0,Friday,9.0
1,40.771683168316834,-73.86821980198023,106,21,5.0,Friday,9.0
2,40.71440754716981,-73.95540849056606,101,20,5.0,Friday,9.0
3,40.68947380952381,-73.98413333333335,42,8,5.0,Friday,9.0
0,40.749074957059385,-73.98457732737884,2911,582,5.0,Friday,10.0
1,40.71652631578947,-73.95572421052631,97,19,5.0,Friday,10.0
2,40.77110824742269,-73.86737835051547,95,19,5.0,Friday,10.0
3,40.692359210526305,-73.98975789473683,76,15,5.0,Friday,10.0
4,40.703199999999995,-73.98610714285714,14,2,5.0,Friday,10.0
0,40.748819455252885,-73.98480838072446,3341,668,5.0,Friday,11.0
1,40.644908510638295,-73.78314893617022,92,18,5.0,Friday,11.0
2,40.7718564102564,-73.86897948717949,78,15,5.0,Friday,11.0
3,40.69485326086957,-73.9889010869565,65,13,5.0,Friday,11.0
4,40.71706461538461,-73.9584092307692,47,9,5.0,Friday,11.0
0,40.74820013912067,-73.98520119643855,3594,718,5.0,Friday,12.0
1,40.771986999999996,-73.86895899999999,100,20,5.0,Friday,12.0
2,40.64522985074625,-73.78333283582089,75,15,5.0,Friday,12.0
3,40.717640740740734,-73.95784814814813,67,13,5.0,Friday,12.0
4,40.692942666666674,-73.98789466666665,54,10,5.0,Friday,12.0
0,40.748500956937804,-73.98536763157911,4180,836,5.0,Friday,13.0
1,40.645247142857116,-73.78404142857144,94,18,5.0,Friday,13.0
2,40.77190425531916,-73.8689404255319,77,15,5.0,Friday,13.0
3,40.70154181818183,-73.9886745454545,70,14,5.0,Friday,13.0
4,40.693099999999994,-74.17815476190474,55,11,5.0,Friday,13.0
5,40.7177883116883,-73.9592909090909,42,8,5.0,Friday,13.0
6,40.69099714285716,-73.9880571428571,35,7,5.0,Friday,13.0
0,40.74766782562653,-73.98485578891682,5666,1133,5.0,Friday,14.0
1,40.69305192307691,-74.17840576923078,232,46,5.0,Friday,14.0
2,40.77157179487178,-73.86809999999998,78,15,5.0,Friday,14.0
3,40.64484396551726,-73.78395086206899,70,14,5.0,Friday,14.0
4,40.715838571428556,-73.95959285714285,52,10,5.0,Friday,14.0
0,40.748979063516714,-73.98451335408134,7069,1413,5.0,Friday,15.0
1,40.694010399999996,-73.98967359999993,180,36,5.0,Friday,15.0
2,40.64555277777779,-73.78471277777773,154,30,5.0,Friday,15.0
3,40.771496103896126,-73.86769285714284,125,25,5.0,Friday,15.0
4,40.690863793103446,-74.17993103448276,98,19,5.0,Friday,15.0
5,40.71771632653062,-73.9577734693878,58,11,5.0,Friday,15.0
0,40.74786859039827,-73.98509622063324,7832,1566,5.0,Friday,16.0
1,40.645313571428595,-73.78387928571424,159,31,5.0,Friday,16.0
2,40.69190491803278,-74.17981639344261,140,28,5.0,Friday,16.0
3,40.771715723270454,-73.86793836477985,112,22,5.0,Friday,16.0
4,40.72006249999999,-73.95769375000006,61,12,5.0,Friday,16.0
5,40.79362368421052,-73.9264684210526,38,7,5.0,Friday,16.0
0,40.74558707604424,-73.98569165774127,8403,1680,5.0,Friday,17.0
1,40.71778789808918,-73.9573050955414,157,31,5.0,Friday,17.0
2,40.7715876033058,-73.86785041322312,121,24,5.0,Friday,17.0
3,40.64510666666666,-73.78407333333328,105,21,5.0,Friday,17.0
4,40.691825,-74.17915833333332,48,9,5.0,Friday,17.0
5,40.79327631578948,-73.92577894736841,38,7,5.0,Friday,17.0
0,40.7444994561387,-73.98622458455073,9929,1985,5.0,Friday,18.0
1,40.69181363636363,-74.17897499999998,204,40,5.0,Friday,18.0
2,40.77139193548388,-73.86806693548392,124,24,5.0,Friday,18.0
3,40.71662549019608,-73.95631911764708,117,23,5.0,Friday,18.0
4,40.645465811965806,-73.78375641025642,44,8,5.0,Friday,18.0
0,40.742934216287146,-73.9868100481611,9136,1827,5.0,Friday,19.0
1,40.7175337579618,-73.95421178343943,314,62,5.0,Friday,19.0
2,40.64528553459122,-73.7835094339622,159,31,5.0,Friday,19.0
3,40.7717353448276,-73.86815775862068,116,23,5.0,Friday,19.0
4,40.74540416666667,-73.95639999999999,37,7,5.0,Friday,19.0
5,40.69226756756757,-74.17901081081082,24,4,5.0,Friday,19.0
0,40.741491360463826,-73.98728457790071,7593,1518,5.0,Friday,20.0
1,40.716468085106385,-73.95574539007087,282,56,5.0,Friday,20.0
2,40.64539779411765,-73.78416397058821,136,27,5.0,Friday,20.0
3,40.7715642857143,-73.86801904761907,126,25,5.0,Friday,20.0
4,40.6923875,-74.179415625,32,6,5.0,Friday,20.0
0,40.74508109933757,-73.98895018543026,7550,1510,5.0,Friday,21.0
1,40.771833027522916,-73.86818532110091,409,81,5.0,Friday,21.0
2,40.68563056234722,-73.98398386308068,315,63,5.0,Friday,21.0
3,40.64553500000002,-73.78321624999994,160,32,5.0,Friday,21.0
4,40.71690698412701,-73.95535619047624,109,21,5.0,Friday,21.0
5,40.80384166666666,-73.96495833333334,12,2,5.0,Friday,21.0
0,40.73840945620158,-73.99027468523984,7466,1493,5.0,Friday,22.0
1,40.771980869565205,-73.86879217391305,367,73,5.0,Friday,22.0
2,40.64576462585034,-73.78382040816328,147,29,5.0,Friday,22.0
3,40.71711580381471,-73.9550613079019,115,23,5.0,Friday,22.0
4,40.69166285714286,-74.17928857142857,37,7,5.0,Friday,22.0
5,40.750962162162175,-74.03015675675675,36,7,5.0,Friday,22.0
6,40.803783333333335,-73.95044722222227,35,7,5.0,Friday,22.0
0,40.73711690945962,-73.99193413239887,5423,1084,5.0,Friday,23.0
1,40.717385889570544,-73.95450920245398,326,65,5.0,Friday,23.0
2,40.6455675862069,-73.78340344827585,145,29,5.0,Friday,23.0
3,40.772266363636355,-73.86906909090911,110,22,5.0,Friday,23.0
4,40.693128124999994,-74.17865937500001,44,8,5.0,Friday,23.0
5,40.70478181818181,-73.92955227272726,32,6,5.0,Friday,23.0
6,40.689243749999996,-73.955334375,32,6,5.0,Friday,23.0
0,40.73781634788894,-73.9931799350416,2771,554,5.0,Saturday,0.0
1,40.71684396135265,-73.95530917874395,207,41,5.0,Saturday,0.0
2,40.64604553571428,-73.78225267857142,112,22,5.0,Saturday,0.0
3,40.773873913043474,-73.87220869565216,46,9,5.0,Saturday,0.0
4,40.70483720930233,-73.92983488372091,43,8,5.0,Saturday,0.0
0,40.735666843853764,-73.99525627906979,1505,301,5.0,Saturday,1.0
1,40.71721549295776,-73.95580281690141,142,28,5.0,Saturday,1.0
2,40.73998666666667,-74.03130888888889,45,9,5.0,Saturday,1.0
3,40.77251875,-73.95387499999998,32,6,5.0,Saturday,1.0
0,40.73635615234371,-73.99537636718746,1024,204,5.0,Saturday,2.0
1,40.716809523809516,-73.95484095238099,105,21,5.0,Saturday,2.0
0,40.73668226600981,-73.99541194581278,812,162,5.0,Saturday,3.0
0,40.73059090909091,-73.99585970515969,407,81,5.0,Saturday,4.0
1,40.645837500000006,-73.77864375000001,38,7,5.0,Saturday,4.0
2,40.76194473684211,-73.9929947368421,32,6,5.0,Saturday,4.0
0,40.726515325670526,-73.99841149425285,261,52,5.0,Saturday,5.0
1,40.645936764705866,-73.78267500000001,87,17,5.0,Saturday,5.0
2,40.7613643678161,-73.98560574712644,68,13,5.0,Saturday,5.0
3,40.76003636363636,-73.96549772727273,44,8,5.0,Saturday,5.0
0,40.73780187265914,-73.99246292134832,534,106,5.0,Saturday,6.0
1,40.6454357142857,-73.7832457142857,70,14,5.0,Saturday,6.0
2,40.776687500000016,-73.95622187500001,32,6,5.0,Saturday,6.0
0,40.74633924324328,-73.98582745945968,925,185,5.0,Saturday,7.0
1,40.64528507462686,-73.78346865671642,67,13,5.0,Saturday,7.0
0,40.74697695060845,-73.98544602720112,1397,279,5.0,Saturday,8.0
1,40.69020476190475,-73.98906428571426,82,16,5.0,Saturday,8.0
2,40.71319146341463,-73.9562951219512,42,8,5.0,Saturday,8.0
0,40.74792431004111,-73.98512266588364,1703,340,5.0,Saturday,9.0
1,40.76962820512821,-73.86443076923078,71,14,5.0,Saturday,9.0
2,40.6904,-73.98768591549299,55,11,5.0,Saturday,9.0
3,40.714054545454545,-73.95860545454545,39,7,5.0,Saturday,9.0
0,40.747465709728864,-73.9855305156832,1881,376,5.0,Saturday,10.0
1,40.716276249999986,-73.95717000000002,98,19,5.0,Saturday,10.0
2,40.69232653061224,-73.98844387755099,80,16,5.0,Saturday,10.0
3,40.77176470588235,-73.8685705882353,51,10,5.0,Saturday,10.0
0,40.74706725912061,-73.98587909260992,2138,427,5.0,Saturday,11.0
1,40.683824120603,-73.97945829145728,199,39,5.0,Saturday,11.0
2,40.716621476510056,-73.9525248322148,149,29,5.0,Saturday,11.0
0,40.74712977815701,-73.98561207337887,2344,468,5.0,Saturday,12.0
1,40.68800634920637,-73.96733730158729,153,30,5.0,Saturday,12.0
2,40.716061437908486,-73.95589607843142,126,25,5.0,Saturday,12.0
3,40.69562037037036,-73.98932222222223,61,12,5.0,Saturday,12.0
4,40.64522786885245,-73.78490000000001,54,10,5.0,Saturday,12.0
5,40.77030000000002,-73.86550000000001,33,6,5.0,Saturday,12.0
0,40.746006173298724,-73.98624354778721,2689,537,5.0,Saturday,13.0
1,40.68343365617433,-73.97754334140433,413,82,5.0,Saturday,13.0
2,40.71657456647401,-73.95641907514452,173,34,5.0,Saturday,13.0
3,40.79344375000001,-73.923340625,44,8,5.0,Saturday,13.0
4,40.645015909090915,-73.78297045454548,32,6,5.0,Saturday,13.0
0,40.73870104222338,-73.98654420096209,3742,748,5.0,Saturday,14.0
1,40.71729531250001,-73.95661367187496,256,51,5.0,Saturday,14.0
2,40.64521136363638,-73.78445303030303,132,26,5.0,Saturday,14.0
0,40.74223524229068,-73.98633212470371,5902,1180,5.0,Saturday,15.0
1,40.71762525252527,-73.95609831649824,297,59,5.0,Saturday,15.0
2,40.64588043478259,-73.78489782608698,92,18,5.0,Saturday,15.0
3,40.77217704918033,-73.86948688524588,61,12,5.0,Saturday,15.0
4,40.69061489361701,-74.18006808510638,47,9,5.0,Saturday,15.0
5,40.79319375,-73.925871875,32,6,5.0,Saturday,15.0
0,40.74337514784768,-73.98617341493585,7271,1454,5.0,Saturday,16.0
1,40.77004150943395,-73.86494339622642,299,59,5.0,Saturday,16.0
2,40.793051999999996,-73.92541999999997,90,18,5.0,Saturday,16.0
3,40.718060535117026,-73.95636555183941,53,10,5.0,Saturday,16.0
4,40.6451511111111,-73.7842788888889,50,10,5.0,Saturday,16.0
5,40.67508421052633,-74.01393157894736,38,7,5.0,Saturday,16.0
0,40.71628195718653,-73.95505107033627,6272,1254,5.0,Saturday,17.0
1,40.74167750318868,-73.98567460140308,327,65,5.0,Saturday,17.0
2,40.64513506493505,-73.78562467532466,77,15,5.0,Saturday,17.0
3,40.793024444444455,-73.92555555555556,53,10,5.0,Saturday,17.0
4,40.67456111111111,-74.01294444444444,45,9,5.0,Saturday,17.0
5,40.77159622641508,-73.86826792452828,36,7,5.0,Saturday,17.0
0,40.74251545823672,-73.98556283352676,6896,1379,5.0,Saturday,18.0
1,40.645738938053086,-73.78403362831858,294,58,5.0,Saturday,18.0
2,40.71802755102042,-73.95605272108847,113,22,5.0,Saturday,18.0
3,40.675000000000004,-74.01351428571431,42,8,5.0,Saturday,18.0
4,40.808572222222224,-73.95829999999998,29,5,5.0,Saturday,18.0
5,40.74479310344829,-73.9561,18,3,5.0,Saturday,18.0
0,40.74432739641321,-73.98770935889499,4851,970,5.0,Saturday,19.0
1,40.64533636363634,-73.78507727272728,442,88,5.0,Saturday,19.0
2,40.68192805429868,-73.98058665158368,316,63,5.0,Saturday,19.0
3,40.71533797468356,-73.9533044303798,66,13,5.0,Saturday,19.0
0,40.73815356610607,-73.98732588886533,4697,939,5.0,Saturday,20.0
1,40.71614712643677,-73.95224655172417,348,69,5.0,Saturday,20.0
2,40.6462118811881,-73.78336336633663,101,20,5.0,Saturday,20.0
3,40.67537187500001,-74.01424062500001,32,6,5.0,Saturday,20.0
0,40.64532792792791,-73.78337207207205,4989,997,5.0,Saturday,21.0
1,40.74389863700145,-73.98974427741022,507,101,5.0,Saturday,21.0
2,40.683015581854065,-73.97998599605522,469,93,5.0,Saturday,21.0
3,40.71920362473349,-73.95200490405118,111,22,5.0,Saturday,21.0
4,40.6759861111111,-74.01509722222221,36,7,5.0,Saturday,21.0
5,40.75138888888888,-74.02942222222222,36,7,5.0,Saturday,21.0
0,40.7356889968652,-73.99018079937306,6380,1276,5.0,Saturday,22.0
1,40.71602725366876,-73.95181698113196,477,95,5.0,Saturday,22.0
2,40.746029113924045,-74.03065189873418,91,18,5.0,Saturday,22.0
3,40.772842105263145,-73.87001842105262,79,15,5.0,Saturday,22.0
4,40.67607826086957,-74.01574565217393,78,15,5.0,Saturday,22.0
5,40.747933333333336,-73.9490653846154,46,9,5.0,Saturday,22.0
6,40.64580109890106,-73.78421648351645,40,8,5.0,Saturday,22.0
7,40.80455250000001,-73.96310250000002,38,7,5.0,Saturday,22.0
0,40.73492227722775,-73.99114793729329,6060,1212,5.0,Saturday,23.0
1,40.715261896243305,-73.95106726296952,559,111,5.0,Saturday,23.0
2,40.7485075471698,-73.94892641509433,53,10,5.0,Saturday,23.0
3,40.80261666666667,-73.95233611111112,37,7,5.0,Saturday,23.0
4,40.67674054054054,-74.01549729729729,36,7,5.0,Saturday,23.0
0,40.73582266362765,-73.99447385216538,3071,767,5.0,Sunday,0.0
1,40.717478745644584,-73.95586062717769,287,71,5.0,Sunday,0.0
2,40.775795833333326,-73.95539791666667,121,30,5.0,Sunday,0.0
3,40.6874052631579,-73.9587315789474,57,14,5.0,Sunday,0.0
4,40.680716528925615,-73.98485619834707,48,12,5.0,Sunday,0.0
5,40.73839729729729,-74.03117297297298,37,9,5.0,Sunday,0.0
0,40.73557744401965,-73.99512583287819,1831,457,5.0,Sunday,1.0
1,40.71724775280901,-73.95761910112361,178,44,5.0,Sunday,1.0
0,40.73655034013609,-73.9955846452867,1029,257,5.0,Sunday,2.0
1,40.71924095238094,-73.95770095238097,105,26,5.0,Sunday,2.0
2,40.71026046511627,-73.92444418604651,43,10,5.0,Sunday,2.0
